,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,504.7999999999997,1246.5999999999995,1855.800000000001,2332.3999999999996,2809.000000000002,3205.6000000000004,3602.199999999999,3978.7999999999975,4335.399999999996,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002,4692.000000000002
1,0,239.59999999999945,716.1999999999989,1192.7999999999993,1669.3999999999978,2146.0,2542.5999999999985,2939.199999999997,3315.7999999999956,3672.399999999994,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0,4029.0
2,0,476.59999999999945,953.1999999999989,1429.7999999999993,1906.3999999999978,2383.0,2779.5999999999985,3176.199999999997,3552.7999999999956,3909.399999999994,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0
3,0,476.59999999999945,953.1999999999989,1429.7999999999993,1906.3999999999978,2383.0,2779.5999999999985,3176.199999999997,3552.7999999999956,3909.399999999994,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0,4266.0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
