,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0,-2485.599999999999,-5131.200000000002,-5245.300000000003,-5359.400000000003,-5372.000000000004,-5360.600000000006,-3625.2000000000007,-1889.8000000000065,-154.40000000000873,1580.9999999999927,2436.899999999994,3292.7999999999884,4148.6999999999825,5004.5999999999985,5860.499999999985,6656.499999999978,7452.499999999985,8248.499999999985,9044.499999999985,9840.499999999985,10620.499999999985,11400.499999999985,12180.499999999985,12960.499999999985
1,0,-3005.099999999999,-6170.200000000002,-6803.800000000003,-7437.400000000003,-7969.500000000004,-8477.600000000006,-7261.700000000001,-6045.800000000007,-4829.900000000009,-3614.0000000000073,-2758.100000000006,-1902.2000000000116,-1046.3000000000175,-190.40000000000146,665.4999999999854,1493.4999999999782,2321.4999999999854,3149.4999999999854,3977.4999999999854,4805.499999999985,5585.499999999985,6365.499999999985,7145.499999999985,7925.499999999985
2,0,-1113.599999999999,-703.1999999999998,345.1999999999989,1393.5999999999985,2441.999999999998,3514.399999999996,4586.800000000001,5659.199999999995,6731.599999999993,7803.9999999999945,8516.399999999996,9228.79999999999,9941.199999999984,10653.6,11365.999999999987,12050.49999999998,12734.999999999987,13419.499999999987,14103.999999999987,14788.499999999987,15424.999999999987,16061.499999999987,16697.999999999985,17334.499999999985
3,0,653.2999999999993,1386.5999999999985,2154.899999999998,2923.199999999997,3691.4999999999964,4483.799999999996,5276.0999999999985,6068.399999999994,6860.69999999999,7652.999999999993,8101.299999999996,8549.599999999991,8997.899999999987,9446.199999999997,9894.499999999985,10314.89999999998,10735.299999999988,11155.699999999983,11576.099999999991,11996.499999999985,12368.899999999994,12741.299999999988,13113.699999999983,13486.099999999991
4,0,693.2999999999993,1466.5999999999985,2274.899999999998,3083.199999999997,3891.4999999999964,4783.899999999998,5676.299999999999,6568.699999999993,7461.099999999995,8353.499999999996,8885.899999999998,9418.3,9950.7,10483.100000000002,11015.499999999996,11435.89999999999,11856.3,12276.699999999993,12697.100000000002,13117.499999999996,13489.900000000005,13862.3,14234.699999999993,14607.100000000002
5,0,777.3999999999996,1669.7999999999993,2562.2000000000007,3454.5999999999985,4347.0,5239.4000000000015,6131.800000000003,7024.199999999997,7916.5999999999985,8809.0,9341.400000000001,9873.800000000003,10406.200000000004,10938.600000000006,11471.0,11891.399999999994,12311.800000000003,12732.199999999997,13152.600000000006,13573.0,13945.400000000009,14317.800000000003,14690.199999999997,15062.600000000006
6,0,892.3999999999996,1784.7999999999993,2677.2000000000007,3569.5999999999985,4462.0,5354.4000000000015,6246.800000000003,7139.199999999997,8031.5999999999985,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0,8924.0
